sample_id,status,vol_rel,hausdorff,xi_l2,p_value,p_pc,p_xi,z_hausdorff,z_chamfer,code_success,code_error_type,code_error_msg,generated_path,truth_path,error
20251218_033702_h_beam_bridge_support_v1,ok,2.297297512264516,32.6055542825748,63.19529414030756,0.0,0.0,0.0,32605554.282574803,336633686.0916586,True,,,generated/gemma-3-27b-it/20251218_033702_h_beam_bridge_support_v1.py,data/models/20251218_033702_h_beam_bridge_support_v1.py,
20251218_033702_hollow_core_beam_v1,ok,1.1495341237505763,73.48469228349535,1448.5875218538024,0.0,0.0,0.0,73484692.28349535,3967545318.408375,True,,,generated/gemma-3-27b-it/20251218_033702_hollow_core_beam_v1.py,data/models/20251218_033702_hollow_core_beam_v1.py,
20251218_033702_hose_clamp_stainless_v1,ok,4.485738022666323,80.00160721690237,2297.6710333221704,0.0,0.0,0.0,80001607.21690238,2372722233.7891383,True,,,generated/gemma-3-27b-it/20251218_033702_hose_clamp_stainless_v1.py,data/models/20251218_033702_hose_clamp_stainless_v1.py,
20251218_033702_perforated_mounting_plate_v1,ok,0.06924333658870557,39.9866018308801,118.83617763119338,0.0,0.0,0.0,39986601.8308801,972959712.2450273,True,,,generated/gemma-3-27b-it/20251218_033702_perforated_mounting_plate_v1.py,data/models/20251218_033702_perforated_mounting_plate_v1.py,
20251218_033703_split_panel_mounted_housing_v1,ok,0.9736740234728966,29.154759474226502,428.632910475005,0.0,0.0,0.0,29154759.474226505,422953629.3155619,True,,,generated/gemma-3-27b-it/20251218_033703_split_panel_mounted_housing_v1.py,data/models/20251218_033703_split_panel_mounted_housing_v1.py,
20251218_033704__clevis_bolt_v1,code_error,,,,,,,,,False,TypeError,Workplane.polygon() got an unexpected keyword argument 'points',generated/gemma-3-27b-it/20251218_033704__clevis_bolt_v1.py,data/models/20251218_033704__clevis_bolt_v1.py,
20251218_033704_machine_screw_unc_thread_v1,ok,1.9277722540751974,12.020399327809372,41.44468338350149,0.0,0.0,0.0,12020399.327809373,50590105.63815855,True,,,generated/gemma-3-27b-it/20251218_033704_machine_screw_unc_thread_v1.py,data/models/20251218_033704_machine_screw_unc_thread_v1.py,
20251218_033704_quick_disconnect_adapter_v1,code_error,,,,,,,,,False,ValueError,Null TopoDS_Shape object,generated/gemma-3-27b-it/20251218_033704_quick_disconnect_adapter_v1.py,data/models/20251218_033704_quick_disconnect_adapter_v1.py,
20251218_033704_ring_retainer_clip_v1,ok,5.806727721069839,27.294688127912362,41.27134551319666,0.0,0.0,0.0,27294688.127912365,400578287.38770753,True,,,generated/gemma-3-27b-it/20251218_033704_ring_retainer_clip_v1.py,data/models/20251218_033704_ring_retainer_clip_v1.py,
20251218_033704_square_ended_tube_v1,ok,0.18257727676753227,49.38480427436828,226.69436354099182,0.0,0.0,0.0,49384804.27436828,2991551395.691664,True,,,generated/gemma-3-27b-it/20251218_033704_square_ended_tube_v1.py,data/models/20251218_033704_square_ended_tube_v1.py,
20251218_033705_base_reinforcement_plate_v1,ok,0.8919360657649689,36.15591237958185,101.38418330742724,0.0,0.0,0.0,36155912.379581854,835351744.8457695,True,,,generated/gemma-3-27b-it/20251218_033705_base_reinforcement_plate_v1.py,data/models/20251218_033705_base_reinforcement_plate_v1.py,
20251218_033705_box_with_beveled_corners_v1,ok,0.018575571954921127,12.206555615733713,426.60257992725104,0.0,0.0,0.0,12206555.615733713,37812494.583804436,True,,,generated/gemma-3-27b-it/20251218_033705_box_with_beveled_corners_v1.py,data/models/20251218_033705_box_with_beveled_corners_v1.py,
20251218_033705_dowel_pin_with_hex_head_v1,code_error,,,,,,,,,False,TypeError,Workplane.polygon() got an unexpected keyword argument 'points',generated/gemma-3-27b-it/20251218_033705_dowel_pin_with_hex_head_v1.py,data/models/20251218_033705_dowel_pin_with_hex_head_v1.py,
20251218_033705_split_panel_cover_housing_v1,ok,4.706599214420978,48.226226620701375,154.43557572242887,0.0,0.0,0.0,48226226.62070138,866411587.275118,True,,,generated/gemma-3-27b-it/20251218_033705_split_panel_cover_housing_v1.py,data/models/20251218_033705_split_panel_cover_housing_v1.py,
20251218_033706_hat_channel_rail_support_v1,code_error,,,,,,,,,False,ValueError,Null TopoDS_Shape object,generated/gemma-3-27b-it/20251218_033706_hat_channel_rail_support_v1.py,data/models/20251218_033706_hat_channel_rail_support_v1.py,
20251218_033706_square_profile_v1,ok,0.1813670746191078,30.248966924508345,77.64797218964544,0.0,0.0,0.0,30248966.924508344,281625636.15650433,True,,,generated/gemma-3-27b-it/20251218_033706_square_profile_v1.py,data/models/20251218_033706_square_profile_v1.py,
20251218_033707_channel_cross_beam_v1,ok,1.5654157369940145,14.2828568570857,130.58550293606092,0.0,0.0,0.0,14282856.857085701,23523210.873613548,True,,,generated/gemma-3-27b-it/20251218_033707_channel_cross_beam_v1.py,data/models/20251218_033707_channel_cross_beam_v1.py,
20251218_033707_cover_adapter_plate_v1,ok,0.2163702160391533,28.106739715917413,20.42222892794455,0.0,0.0,0.0,28106739.715917416,241375794.35123467,True,,,generated/gemma-3-27b-it/20251218_033707_cover_adapter_plate_v1.py,data/models/20251218_033707_cover_adapter_plate_v1.py,
20251218_033708_square_reducing_stainless_flpare_v1,ok,0.8463157036745468,50.60215163912839,164.63891946752494,0.0,0.0,0.0,50602151.63912839,472481479.810842,True,,,generated/gemma-3-27b-it/20251218_033708_square_reducing_stainless_flpare_v1.py,data/models/20251218_033708_square_reducing_stainless_flpare_v1.py,
20251218_033709__cube_with_ridge_v1,ok,6.744421402316009,76.69093818698529,5.269413088194691,0.0,0.0,0.0,76690938.1869853,3780612836.4376926,True,,,generated/gemma-3-27b-it/20251218_033709__cube_with_ridge_v1.py,data/models/20251218_033709__cube_with_ridge_v1.py,
20251218_033709_angle_iron_frame_v1,ok,0.3133020803466318,58.75189716987469,22.185852712395423,0.0,0.0,0.0,58751897.16987469,2173060236.807941,True,,,generated/gemma-3-27b-it/20251218_033709_angle_iron_frame_v1.py,data/models/20251218_033709_angle_iron_frame_v1.py,
20251218_033709_composite_shapes_v1,ok,0.15226270114935253,30.926565517141142,76.5389390964146,0.0,0.0,0.0,30926565.517141145,438772284.5772859,True,,,generated/gemma-3-27b-it/20251218_033709_composite_shapes_v1.py,data/models/20251218_033709_composite_shapes_v1.py,
20251218_033709_frame_mount_plate_v1,code_error,,,,,,,,,False,ValueError,"[<cadquery.cq.Workplane object at 0x17403af90>, <cadquery.cq.Workplane object at 0x17403b020>, <cadquery.cq.Workplane object at 0x173b7e480>, <cadquery.cq.Workplane object at 0x13f05ecf0>] is not supported",generated/gemma-3-27b-it/20251218_033709_frame_mount_plate_v1.py,data/models/20251218_033709_frame_mount_plate_v1.py,
20251218_033709_keyed_coupling_v1,code_error,,,,,,,,,False,TypeError,Workplane.workplane() got an unexpected keyword argument 'at',generated/gemma-3-27b-it/20251218_033709_keyed_coupling_v1.py,data/models/20251218_033709_keyed_coupling_v1.py,
20251218_033709_tabs_bracket_v1,ok,0.3572964932909457,30.041810801602665,70.23454599866399,0.0,0.0,0.0,30041810.801602665,863252344.1260015,True,,,generated/gemma-3-27b-it/20251218_033709_tabs_bracket_v1.py,data/models/20251218_033709_tabs_bracket_v1.py,
20251218_033709_wall_mount_bracket_with_tabs_v1,code_error,,,,,,,,,False,ValueError,Null TopoDS_Shape object,generated/gemma-3-27b-it/20251218_033709_wall_mount_bracket_with_tabs_v1.py,data/models/20251218_033709_wall_mount_bracket_with_tabs_v1.py,
20251218_033710_perforated_mount_plate_v1,code_error,,,,,,,,,False,ValueError,"[<cadquery.cq.Workplane object at 0x173f7b080>, <cadquery.cq.Workplane object at 0x173f79e20>, <cadquery.cq.Workplane object at 0x173f7b890>, <cadquery.cq.Workplane object at 0x173f79c40>] is not supported",generated/gemma-3-27b-it/20251218_033710_perforated_mount_plate_v1.py,data/models/20251218_033710_perforated_mount_plate_v1.py,
20251218_033711__cable_shelf_bracket_v1,ok,0.4838712598295881,30.05516386318174,46.640242068815716,0.0,0.0,0.0,30055163.86318174,531846226.2933597,True,,,generated/gemma-3-27b-it/20251218_033711__cable_shelf_bracket_v1.py,data/models/20251218_033711__cable_shelf_bracket_v1.py,
20251218_033711__cable_t_bracket_v1,ok,0.8485772497458527,22.54683689034355,59.829127690899234,0.0,0.0,0.0,22546836.89034355,402777784.688533,True,,,generated/gemma-3-27b-it/20251218_033711__cable_t_bracket_v1.py,data/models/20251218_033711__cable_t_bracket_v1.py,
20251218_033711__input_shaft_v1,ok,3.58146664293051,87.32462742089685,8.760788666934161,0.0,0.0,0.0,87324627.42089684,6110320556.032366,True,,,generated/gemma-3-27b-it/20251218_033711__input_shaft_v1.py,data/models/20251218_033711__input_shaft_v1.py,
20251218_033711_clip_retainer_spring_clip_v1,code_error,,,,,,,,,False,ValueError,No pending wires present,generated/gemma-3-27b-it/20251218_033711_clip_retainer_spring_clip_v1.py,data/models/20251218_033711_clip_retainer_spring_clip_v1.py,
20251218_033713_ceiling_mount_z_bracket_v1,ok,17.451483933539492,53.8472411237148,499.19338402928975,0.0,0.0,0.0,53847241.123714805,1446803792.6576655,True,,,generated/gemma-3-27b-it/20251218_033713_ceiling_mount_z_bracket_v1.py,data/models/20251218_033713_ceiling_mount_z_bracket_v1.py,
20251218_033713_edge_plate_v1,ok,0.024533469756052428,70.61672085757402,180.2091550648063,0.0,0.0,0.0,70616720.85757403,4423434237.321929,True,,,generated/gemma-3-27b-it/20251218_033713_edge_plate_v1.py,data/models/20251218_033713_edge_plate_v1.py,
20251218_033713_thick_wall_right_angle_bracket_v1,ok,4.58381341451266,56.81240647462783,158.03330016430314,0.0,0.0,0.0,56812406.47462783,1513984745.6475265,True,,,generated/gemma-3-27b-it/20251218_033713_thick_wall_right_angle_bracket_v1.py,data/models/20251218_033713_thick_wall_right_angle_bracket_v1.py,
20251218_033713_z_bracket_for_shelves_v1,ok,1.3510453428867362,6.205660931784715,93.8369583590383,0.0,0.0,0.0,6205660.9317847155,33928429.55162594,True,,,generated/gemma-3-27b-it/20251218_033713_z_bracket_for_shelves_v1.py,data/models/20251218_033713_z_bracket_for_shelves_v1.py,
20251218_033714__mounting_thick_rectangular_plate_v1,code_error,,,,,,,,,False,ValueError,Cannot find a solid on the stack or in the parent chain,generated/gemma-3-27b-it/20251218_033714__mounting_thick_rectangular_plate_v1.py,data/models/20251218_033714__mounting_thick_rectangular_plate_v1.py,
20251218_033714_channel_girder_v1,ok,0.41213567050379696,46.10043383743802,70.93205759857122,0.0,0.0,0.0,46100433.83743802,1284230713.2870364,True,,,generated/gemma-3-27b-it/20251218_033714_channel_girder_v1.py,data/models/20251218_033714_channel_girder_v1.py,
20251218_033715__threaded_plug_fitting_v1,metrics_error,,,,,,,,,True,,,generated/gemma-3-27b-it/20251218_033715__threaded_plug_fitting_v1.py,data/models/20251218_033715__threaded_plug_fitting_v1.py,"ValueError: data must be of shape (n, m), where there are n points of dimension m"
20251218_033715_hollow_angle_support_v1,code_error,,,,,,,,,False,ValueError,No pending wires present,generated/gemma-3-27b-it/20251218_033715_hollow_angle_support_v1.py,data/models/20251218_033715_hollow_angle_support_v1.py,
20251218_033715_tapered_post_base_v1,ok,0.6012848491184377,34.56288102655314,14.189064002713346,0.0,0.0,0.0,34562881.02655315,419300561.2231598,True,,,generated/gemma-3-27b-it/20251218_033715_tapered_post_base_v1.py,data/models/20251218_033715_tapered_post_base_v1.py,
20251218_033717_pyramid_with_notches_v1,ok,0.6413187971305656,62.50199996800102,10.66677102169426,0.0,0.0,0.0,62501999.96800102,1603579407.7486768,True,,,generated/gemma-3-27b-it/20251218_033717_pyramid_with_notches_v1.py,data/models/20251218_033717_pyramid_with_notches_v1.py,
20251218_033717_reinforced_profile_v1,ok,0.3788669837140927,91.8958110193637,39.68374787702281,0.0,0.0,0.0,91895811.01936372,4902492885.258905,True,,,generated/gemma-3-27b-it/20251218_033717_reinforced_profile_v1.py,data/models/20251218_033717_reinforced_profile_v1.py,
20251218_033718_cap_nut_with_spring_v1,code_error,,,,,,,,,False,AttributeError,'Workplane' object has no attribute 'octagon',generated/gemma-3-27b-it/20251218_033718_cap_nut_with_spring_v1.py,data/models/20251218_033718_cap_nut_with_spring_v1.py,
20251218_033718_precision_wedge_cam_v1,ok,0.016988822435661553,18.439088914585778,50.129617381966895,0.0,0.0,0.0,18439088.91458578,107428229.36075883,True,,,generated/gemma-3-27b-it/20251218_033718_precision_wedge_cam_v1.py,data/models/20251218_033718_precision_wedge_cam_v1.py,
20251218_033718_pvc_crank_handle_v1,ok,0.5706165376189272,154.4479686222676,613.0855139421332,0.0,0.0,0.0,154447968.6222676,16988149383.900696,True,,,generated/gemma-3-27b-it/20251218_033718_pvc_crank_handle_v1.py,data/models/20251218_033718_pvc_crank_handle_v1.py,
20251218_033719_thick_wall_cable_bracket_v1,ok,0.3401593964949766,19.457360226483882,128.46739191873644,0.0,0.0,0.0,19457360.22648388,96797282.50926235,True,,,generated/gemma-3-27b-it/20251218_033719_thick_wall_cable_bracket_v1.py,data/models/20251218_033719_thick_wall_cable_bracket_v1.py,
20251218_033719_tilted_square_pyramid_v1,code_error,,,,,,,,,False,AttributeError,'Workplane' object has no attribute 'transform',generated/gemma-3-27b-it/20251218_033719_tilted_square_pyramid_v1.py,data/models/20251218_033719_tilted_square_pyramid_v1.py,
20251218_033719_wedge_cam_linkage_pivot_v1,code_error,,,,,,,,,False,ValueError,Null TopoDS_Shape object,generated/gemma-3-27b-it/20251218_033719_wedge_cam_linkage_pivot_v1.py,data/models/20251218_033719_wedge_cam_linkage_pivot_v1.py,
20251218_033720__splined_end_shaft_v1,code_error,,,,,,,,,False,TypeError,Workplane.cylinder() got multiple values for argument 'height',generated/gemma-3-27b-it/20251218_033720__splined_end_shaft_v1.py,data/models/20251218_033720__splined_end_shaft_v1.py,
20251218_033721__pipe_z_bracket_v1,ok,0.4002662994613757,5.4083269131959835,50.554135024916654,0.0,0.0,0.0,5408326.9131959835,17198590.61967289,True,,,generated/gemma-3-27b-it/20251218_033721__pipe_z_bracket_v1.py,data/models/20251218_033721__pipe_z_bracket_v1.py,
20251218_033721_gusseted_circular_mounting_plate_v1,ok,0.3197491495535716,20.000000000000004,12.190969051690752,0.0,0.0,0.0,20000000.000000004,201677448.15986007,True,,,generated/gemma-3-27b-it/20251218_033721_gusseted_circular_mounting_plate_v1.py,data/models/20251218_033721_gusseted_circular_mounting_plate_v1.py,
20251218_033721_perforated_support_plate_v1,code_error,,,,,,,,,False,ValueError,Cannot find a solid on the stack or in the parent chain,generated/gemma-3-27b-it/20251218_033721_perforated_support_plate_v1.py,data/models/20251218_033721_perforated_support_plate_v1.py,
20251218_033721_taper_pin_stainless_v1,code_error,,,,,,,,,False,TypeError,Workplane.cylinder() got an unexpected keyword argument 'h',generated/gemma-3-27b-it/20251218_033721_taper_pin_stainless_v1.py,data/models/20251218_033721_taper_pin_stainless_v1.py,
20251218_033721_tinned_plate_v1,metrics_error,,,,,,,,,True,,,generated/gemma-3-27b-it/20251218_033721_tinned_plate_v1.py,data/models/20251218_033721_tinned_plate_v1.py,AttributeError: 'Vector' object has no attribute 'Volume'
20251218_033722__adjustable_step_pulley_for_precision_v1,ok,2.074951884854259,33.94564330497786,22.117872785362927,0.0,0.0,0.0,33945643.30497786,167967843.91416636,True,,,generated/gemma-3-27b-it/20251218_033722__adjustable_step_pulley_for_precision_v1.py,data/models/20251218_033722__adjustable_step_pulley_for_precision_v1.py,
20251218_033722_corrugated_rectangular_thick_wall_tube_v1,ok,0.7768396781944092,32.93996941342169,15.360557341367839,0.0,0.0,0.0,32939969.413421694,307092065.5524352,True,,,generated/gemma-3-27b-it/20251218_033722_corrugated_rectangular_thick_wall_tube_v1.py,data/models/20251218_033722_corrugated_rectangular_thick_wall_tube_v1.py,
20251218_033722_t_profile_stand_v1,ok,2.5246127040236916,34.292856398964496,1160.360865975978,0.0,0.0,0.0,34292856.398964494,1455598826.2230182,True,,,generated/gemma-3-27b-it/20251218_033722_t_profile_stand_v1.py,data/models/20251218_033722_t_profile_stand_v1.py,
20251218_033722_titanium_screw_v1,ok,9.855316195814643,21.90753295101938,101.65603544683061,0.0,0.0,0.0,21907532.95101938,121861131.83376066,True,,,generated/gemma-3-27b-it/20251218_033722_titanium_screw_v1.py,data/models/20251218_033722_titanium_screw_v1.py,
20251218_033723_corner_bracket_with_angle_adjustment_v1,ok,0.2956519690675843,48.50236000501766,19.89351409580813,0.0,0.0,0.0,48502360.00501766,2091513083.088547,True,,,generated/gemma-3-27b-it/20251218_033723_corner_bracket_with_angle_adjustment_v1.py,data/models/20251218_033723_corner_bracket_with_angle_adjustment_v1.py,
20251218_033723_male_thread_adapter_v1,code_error,,,,,,,,,False,TypeError,Workplane.workplane() got an unexpected keyword argument 'centerObject',generated/gemma-3-27b-it/20251218_033723_male_thread_adapter_v1.py,data/models/20251218_033723_male_thread_adapter_v1.py,
20251218_033723_reinforcement_spacer_square_plate_v1,code_error,,,,,,,,,False,TypeError,Workplane.hole() got an unexpected keyword argument 'h',generated/gemma-3-27b-it/20251218_033723_reinforcement_spacer_square_plate_v1.py,data/models/20251218_033723_reinforcement_spacer_square_plate_v1.py,
20251218_033723_square_post_hollow_v1,metrics_error,,,,,,,,,True,,,generated/gemma-3-27b-it/20251218_033723_square_post_hollow_v1.py,data/models/20251218_033723_square_post_hollow_v1.py,"ValueError: data must be of shape (n, m), where there are n points of dimension m"
20251218_033723_vertical_truncated_cylinder_v1,ok,0.8251284809636312,27.062343132437018,125.20106793974793,0.0,0.0,0.0,27062343.13243702,353737742.7628452,True,,,generated/gemma-3-27b-it/20251218_033723_vertical_truncated_cylinder_v1.py,data/models/20251218_033723_vertical_truncated_cylinder_v1.py,
20251218_033724__double_c_bracket_v1,ok,0.47371832422985766,30.083217912982647,23.63658167558043,0.0,0.0,0.0,30083217.91298265,827892520.6013837,True,,,generated/gemma-3-27b-it/20251218_033724__double_c_bracket_v1.py,data/models/20251218_033724__double_c_bracket_v1.py,
20251218_033724_hollow_square_column_v1,ok,0.4911820983389372,59.20515180286256,94.83729012933512,0.0,0.0,0.0,59205151.80286256,3397598619.7611613,True,,,generated/gemma-3-27b-it/20251218_033724_hollow_square_column_v1.py,data/models/20251218_033724_hollow_square_column_v1.py,
20251218_033725_cryo_thermal_shock_restraint_mount_v1,code_error,,,,,,,,,False,TypeError,Workplane.center() missing 1 required positional argument: 'y',generated/gemma-3-27b-it/20251218_033725_cryo_thermal_shock_restraint_mount_v1.py,data/models/20251218_033725_cryo_thermal_shock_restraint_mount_v1.py,
20251218_033725_ribs_plate_v1,code_error,,,,,,,,,False,ValueError,Null TopoDS_Shape object,generated/gemma-3-27b-it/20251218_033725_ribs_plate_v1.py,data/models/20251218_033725_ribs_plate_v1.py,
