sample_id,status,vol_rel,hausdorff,xi_l2,p_value,p_pc,p_xi,z_hausdorff,z_chamfer,code_success,code_error_type,code_error_msg,generated_path,truth_path,error
20251218_033701_hollow_torus_v1,ok,0.9761267585362158,50.00000000000001,104.19456133475924,0.0,0.0,0.0,50000000.00000001,2785566194.556589,True,,,generated/gpt-4o/20251218_033701_hollow_torus_v1.py,data/models/20251218_033701_hollow_torus_v1.py,
20251218_033701_step_pulley_with_keyway_v1,ok,0.04193876217225312,5.5901699437494745,6.770626958037765,0.0,0.0,0.0,5590169.943749474,9936177.841249617,True,,,generated/gpt-4o/20251218_033701_step_pulley_with_keyway_v1.py,data/models/20251218_033701_step_pulley_with_keyway_v1.py,
20251218_033701_thick_spacer_v1,ok,0.10523836009485357,3.2277180012927844,21.899174462032267,0.0,0.0,0.0,3227718.0012927847,3859690.5713872393,True,,,generated/gpt-4o/20251218_033701_thick_spacer_v1.py,data/models/20251218_033701_thick_spacer_v1.py,
20251218_033702_h_beam_bridge_support_v1,ok,0.10138462371140386,18.187593632352165,16.718900729450763,0.0,0.0,0.0,18187593.632352166,151596446.87657836,True,,,generated/gpt-4o/20251218_033702_h_beam_bridge_support_v1.py,data/models/20251218_033702_h_beam_bridge_support_v1.py,
20251218_033702_hollow_core_beam_v1,ok,0.7313082345311779,91.14100423737749,48.876323942605914,0.0,0.0,0.0,91141004.2373775,5428888139.447343,True,,,generated/gpt-4o/20251218_033702_hollow_core_beam_v1.py,data/models/20251218_033702_hollow_core_beam_v1.py,
20251218_033702_hose_clamp_stainless_v1,ok,0.03485049662562241,1.0,1014.5366925626831,0.0,0.0,0.0,1000000.0,620706.6903842121,True,,,generated/gpt-4o/20251218_033702_hose_clamp_stainless_v1.py,data/models/20251218_033702_hose_clamp_stainless_v1.py,
20251218_033702_perforated_mounting_plate_v1,code_error,,,,,,,,,False,SyntaxError,"'[' was never closed (<string>, line 1)",generated/gpt-4o/20251218_033702_perforated_mounting_plate_v1.py,data/models/20251218_033702_perforated_mounting_plate_v1.py,
20251218_033703_split_panel_mounted_housing_v1,ok,0.4481990286883931,15.0,207.85175123438344,0.0,0.0,0.0,15000000.0,13412241.472649591,True,,,generated/gpt-4o/20251218_033703_split_panel_mounted_housing_v1.py,data/models/20251218_033703_split_panel_mounted_housing_v1.py,
20251218_033704__clevis_bolt_v1,ok,1.6498163238234944,24.914473695876424,31.14808007819192,0.0,0.0,0.0,24914473.695876427,244370764.40961438,True,,,generated/gpt-4o/20251218_033704__clevis_bolt_v1.py,data/models/20251218_033704__clevis_bolt_v1.py,
20251218_033704_machine_screw_unc_thread_v1,ok,2.279209465444586,18.188302797405708,34.55400985331655,0.0,0.0,0.0,18188302.79740571,106125786.16058907,True,,,generated/gpt-4o/20251218_033704_machine_screw_unc_thread_v1.py,data/models/20251218_033704_machine_screw_unc_thread_v1.py,
20251218_033704_quick_disconnect_adapter_v1,ok,0.20583669100209845,14.679490886946335,10.995528294971482,0.0,0.0,0.0,14679490.886946335,56375748.84450831,True,,,generated/gpt-4o/20251218_033704_quick_disconnect_adapter_v1.py,data/models/20251218_033704_quick_disconnect_adapter_v1.py,
20251218_033704_ring_retainer_clip_v1,code_error,,,,,,,,,False,SyntaxError,"'(' was never closed (<string>, line 1)",generated/gpt-4o/20251218_033704_ring_retainer_clip_v1.py,data/models/20251218_033704_ring_retainer_clip_v1.py,
20251218_033704_square_ended_tube_v1,ok,0.004075046312056016,21.09535165984169,27.37694217728812,0.0,0.0,0.0,21095351.65984169,149079864.12082386,True,,,generated/gpt-4o/20251218_033704_square_ended_tube_v1.py,data/models/20251218_033704_square_ended_tube_v1.py,
20251218_033705_base_reinforcement_plate_v1,code_error,,,,,,,,,False,SyntaxError,"'[' was never closed (<string>, line 1)",generated/gpt-4o/20251218_033705_base_reinforcement_plate_v1.py,data/models/20251218_033705_base_reinforcement_plate_v1.py,
20251218_033705_box_with_beveled_corners_v1,ok,0.016827006331833056,3.6055512754639976,14.188071800394615,0.0,0.0,0.0,3605551.275463998,8553846.30480794,True,,,generated/gpt-4o/20251218_033705_box_with_beveled_corners_v1.py,data/models/20251218_033705_box_with_beveled_corners_v1.py,
20251218_033705_dowel_pin_with_hex_head_v1,ok,3.0974265943598995,11.180756885827341,26473.61113269478,0.0,0.0,0.0,11180756.885827342,166657246.53848448,True,,,generated/gpt-4o/20251218_033705_dowel_pin_with_hex_head_v1.py,data/models/20251218_033705_dowel_pin_with_hex_head_v1.py,
20251218_033705_split_panel_cover_housing_v1,ok,0.11278684681208932,36.12472415068546,1081.0050230990123,0.0,0.0,0.0,36124724.15068546,363822684.73297477,True,,,generated/gpt-4o/20251218_033705_split_panel_cover_housing_v1.py,data/models/20251218_033705_split_panel_cover_housing_v1.py,
20251218_033706_hat_channel_rail_support_v1,ok,0.027036786305138786,9.776589470366856,80.53175926600149,0.0,0.0,0.0,9776589.470366856,13840463.893564068,True,,,generated/gpt-4o/20251218_033706_hat_channel_rail_support_v1.py,data/models/20251218_033706_hat_channel_rail_support_v1.py,
20251218_033706_square_profile_v1,ok,0.1155428552061924,6.964570434575522,21.91415201157642,0.0,0.0,0.0,6964570.434575522,14087863.400489014,True,,,generated/gpt-4o/20251218_033706_square_profile_v1.py,data/models/20251218_033706_square_profile_v1.py,
20251218_033707_channel_cross_beam_v1,ok,0.02616629479760582,3.605551275463997,976.0370002379835,0.0,0.0,0.0,3605551.2754639974,8881772.578306934,True,,,generated/gpt-4o/20251218_033707_channel_cross_beam_v1.py,data/models/20251218_033707_channel_cross_beam_v1.py,
20251218_033707_cover_adapter_plate_v1,ok,0.044869107217247524,20.05617112013158,14.643923716628901,0.0,0.0,0.0,20056171.120131582,81596312.58584908,True,,,generated/gpt-4o/20251218_033707_cover_adapter_plate_v1.py,data/models/20251218_033707_cover_adapter_plate_v1.py,
20251218_033708_square_reducing_stainless_flpare_v1,ok,6.122591068900286,80.77747210701756,17.33760974266766,0.0,0.0,0.0,80777472.10701756,615377858.2399255,True,,,generated/gpt-4o/20251218_033708_square_reducing_stainless_flpare_v1.py,data/models/20251218_033708_square_reducing_stainless_flpare_v1.py,
20251218_033709__cube_with_ridge_v1,ok,0.3337614637322015,26.334388164527386,33.32589065749697,0.0,0.0,0.0,26334388.164527386,224861298.3054963,True,,,generated/gpt-4o/20251218_033709__cube_with_ridge_v1.py,data/models/20251218_033709__cube_with_ridge_v1.py,
20251218_033709_angle_iron_frame_v1,ok,0.8988584459425272,57.72984789370324,22.216900638128603,0.0,0.0,0.0,57729847.89370324,2391655781.499631,True,,,generated/gpt-4o/20251218_033709_angle_iron_frame_v1.py,data/models/20251218_033709_angle_iron_frame_v1.py,
20251218_033709_composite_shapes_v1,ok,0.014037885270193326,9.458411865117045,35.253176057585556,0.0,0.0,0.0,9458411.865117045,32731361.27835868,True,,,generated/gpt-4o/20251218_033709_composite_shapes_v1.py,data/models/20251218_033709_composite_shapes_v1.py,
20251218_033709_frame_mount_plate_v1,code_error,,,,,,,,,False,SyntaxError,"'[' was never closed (<string>, line 1)",generated/gpt-4o/20251218_033709_frame_mount_plate_v1.py,data/models/20251218_033709_frame_mount_plate_v1.py,
20251218_033709_keyed_coupling_v1,ok,0.011823307863956944,15.20690632574555,16.135618716023647,0.0,0.0,0.0,15206906.32574555,40206770.25562027,True,,,generated/gpt-4o/20251218_033709_keyed_coupling_v1.py,data/models/20251218_033709_keyed_coupling_v1.py,
20251218_033709_tabs_bracket_v1,ok,0.3560291253633689,22.999189156144137,19.72852368501726,0.0,0.0,0.0,22999189.15614414,241838092.72404847,True,,,generated/gpt-4o/20251218_033709_tabs_bracket_v1.py,data/models/20251218_033709_tabs_bracket_v1.py,
20251218_033709_wall_mount_bracket_with_tabs_v1,ok,0.1679586428664002,21.403654985396734,64.93341384722649,0.0,0.0,0.0,21403654.985396735,170744250.4441669,True,,,generated/gpt-4o/20251218_033709_wall_mount_bracket_with_tabs_v1.py,data/models/20251218_033709_wall_mount_bracket_with_tabs_v1.py,
20251218_033710_perforated_mount_plate_v1,code_error,,,,,,,,,False,SyntaxError,"'[' was never closed (<string>, line 1)",generated/gpt-4o/20251218_033710_perforated_mount_plate_v1.py,data/models/20251218_033710_perforated_mount_plate_v1.py,
20251218_033711__cable_shelf_bracket_v1,ok,0.29960501220532754,37.62697651173042,54.1952179194222,0.0,0.0,0.0,37626976.51173042,1538146939.6206076,True,,,generated/gpt-4o/20251218_033711__cable_shelf_bracket_v1.py,data/models/20251218_033711__cable_shelf_bracket_v1.py,
20251218_033711__cable_t_bracket_v1,code_error,,,,,,,,,False,Standard_Failure,BRep_API: command not done,generated/gpt-4o/20251218_033711__cable_t_bracket_v1.py,data/models/20251218_033711__cable_t_bracket_v1.py,
20251218_033711__input_shaft_v1,ok,0.02041009279446325,105.27091184842148,24.201653203564376,0.0,0.0,0.0,105270911.84842148,9419136701.017912,True,,,generated/gpt-4o/20251218_033711__input_shaft_v1.py,data/models/20251218_033711__input_shaft_v1.py,
20251218_033711_clip_retainer_spring_clip_v1,code_error,,,,,,,,,False,TypeError,Workplane.hole() got an unexpected keyword argument 'offset',generated/gpt-4o/20251218_033711_clip_retainer_spring_clip_v1.py,data/models/20251218_033711_clip_retainer_spring_clip_v1.py,
20251218_033713_ceiling_mount_z_bracket_v1,ok,4.445822676702766,29.094935201963985,34.88170344710874,0.0,0.0,0.0,29094935.201963987,251585818.84314328,True,,,generated/gpt-4o/20251218_033713_ceiling_mount_z_bracket_v1.py,data/models/20251218_033713_ceiling_mount_z_bracket_v1.py,
20251218_033713_edge_plate_v1,code_error,,,,,,,,,False,SyntaxError,"'[' was never closed (<string>, line 1)",generated/gpt-4o/20251218_033713_edge_plate_v1.py,data/models/20251218_033713_edge_plate_v1.py,
20251218_033713_thick_wall_right_angle_bracket_v1,ok,0.3471730141852575,40.190172928217166,34.4763827244692,0.0,0.0,0.0,40190172.928217165,832325170.068722,True,,,generated/gpt-4o/20251218_033713_thick_wall_right_angle_bracket_v1.py,data/models/20251218_033713_thick_wall_right_angle_bracket_v1.py,
20251218_033713_z_bracket_for_shelves_v1,ok,0.7477306757403153,53.67727638395972,25.92548185064404,0.0,0.0,0.0,53677276.383959725,2098098005.5834332,True,,,generated/gpt-4o/20251218_033713_z_bracket_for_shelves_v1.py,data/models/20251218_033713_z_bracket_for_shelves_v1.py,
20251218_033714__mounting_thick_rectangular_plate_v1,code_error,,,,,,,,,False,SyntaxError,"'[' was never closed (<string>, line 1)",generated/gpt-4o/20251218_033714__mounting_thick_rectangular_plate_v1.py,data/models/20251218_033714__mounting_thick_rectangular_plate_v1.py,
20251218_033714_channel_girder_v1,ok,0.41561415766057924,38.06510919278527,159.6545466537722,0.0,0.0,0.0,38065109.19278527,1814493381.4896092,True,,,generated/gpt-4o/20251218_033714_channel_girder_v1.py,data/models/20251218_033714_channel_girder_v1.py,
20251218_033715__threaded_plug_fitting_v1,ok,0.08584012623647966,10.198039027185569,125.62800272980749,0.0,0.0,0.0,10198039.027185569,31482879.10742302,True,,,generated/gpt-4o/20251218_033715__threaded_plug_fitting_v1.py,data/models/20251218_033715__threaded_plug_fitting_v1.py,
20251218_033715_hollow_angle_support_v1,ok,3.8565358649350654,43.02324952859791,22.222924173614675,0.0,0.0,0.0,43023249.52859791,1741720545.1739318,True,,,generated/gpt-4o/20251218_033715_hollow_angle_support_v1.py,data/models/20251218_033715_hollow_angle_support_v1.py,
20251218_033715_tapered_post_base_v1,code_error,,,,,,,,,False,SyntaxError,"'(' was never closed (<string>, line 1)",generated/gpt-4o/20251218_033715_tapered_post_base_v1.py,data/models/20251218_033715_tapered_post_base_v1.py,
20251218_033717_pyramid_with_notches_v1,ok,1.9940000239518718,35.28462838120872,42.515373197943404,0.0,0.0,0.0,35284628.38120872,928431799.5983874,True,,,generated/gpt-4o/20251218_033717_pyramid_with_notches_v1.py,data/models/20251218_033717_pyramid_with_notches_v1.py,
20251218_033717_reinforced_profile_v1,ok,0.01945062941075313,83.35402027359429,105.49078794187321,0.0,0.0,0.0,83354020.27359429,3577542373.0604577,True,,,generated/gpt-4o/20251218_033717_reinforced_profile_v1.py,data/models/20251218_033717_reinforced_profile_v1.py,
20251218_033718_cap_nut_with_spring_v1,code_error,,,,,,,,,False,ValueError,Chamfer requires that edges be selected,generated/gpt-4o/20251218_033718_cap_nut_with_spring_v1.py,data/models/20251218_033718_cap_nut_with_spring_v1.py,
20251218_033718_precision_wedge_cam_v1,code_error,,,,,,,,,False,SyntaxError,"'(' was never closed (<string>, line 1)",generated/gpt-4o/20251218_033718_precision_wedge_cam_v1.py,data/models/20251218_033718_precision_wedge_cam_v1.py,
20251218_033718_pvc_crank_handle_v1,ok,0.9999177613397295,50.249328356207904,8.72440094351198,0.0,0.0,0.0,50249328.35620791,1249909591.8921225,True,,,generated/gpt-4o/20251218_033718_pvc_crank_handle_v1.py,data/models/20251218_033718_pvc_crank_handle_v1.py,
20251218_033719_thick_wall_cable_bracket_v1,code_error,,,,,,,,,False,SyntaxError,"'(' was never closed (<string>, line 1)",generated/gpt-4o/20251218_033719_thick_wall_cable_bracket_v1.py,data/models/20251218_033719_thick_wall_cable_bracket_v1.py,
20251218_033719_tilted_square_pyramid_v1,code_error,,,,,,,,,False,SyntaxError,"'(' was never closed (<string>, line 1)",generated/gpt-4o/20251218_033719_tilted_square_pyramid_v1.py,data/models/20251218_033719_tilted_square_pyramid_v1.py,
20251218_033719_wedge_cam_linkage_pivot_v1,ok,0.34921348053565976,16.060947204905133,47.62944295934617,0.0,0.0,0.0,16060947.204905134,140984286.80655342,True,,,generated/gpt-4o/20251218_033719_wedge_cam_linkage_pivot_v1.py,data/models/20251218_033719_wedge_cam_linkage_pivot_v1.py,
20251218_033720__splined_end_shaft_v1,ok,0.9999955692339125,16.51032276532075,16.77557475195165,0.0,0.0,0.0,16510322.765320752,49224184.45324364,True,,,generated/gpt-4o/20251218_033720__splined_end_shaft_v1.py,data/models/20251218_033720__splined_end_shaft_v1.py,
20251218_033721__pipe_z_bracket_v1,ok,0.024925205303235276,53.142811915411066,17.23760765473054,0.0,0.0,0.0,53142811.91541107,2012427046.193584,True,,,generated/gpt-4o/20251218_033721__pipe_z_bracket_v1.py,data/models/20251218_033721__pipe_z_bracket_v1.py,
20251218_033721_gusseted_circular_mounting_plate_v1,ok,0.009778911564625842,19.000770016494485,11.762836971968213,0.0,0.0,0.0,19000770.016494486,116614556.94544105,True,,,generated/gpt-4o/20251218_033721_gusseted_circular_mounting_plate_v1.py,data/models/20251218_033721_gusseted_circular_mounting_plate_v1.py,
20251218_033721_perforated_support_plate_v1,ok,0.02606941852300404,21.712419029159925,16.974679173944608,0.0,0.0,0.0,21712419.029159926,258009805.80753016,True,,,generated/gpt-4o/20251218_033721_perforated_support_plate_v1.py,data/models/20251218_033721_perforated_support_plate_v1.py,
20251218_033721_taper_pin_stainless_v1,ok,0.9997542756014838,24.123443049170795,23.914529432921718,0.0,0.0,0.0,24123443.049170796,53148709.971378386,True,,,generated/gpt-4o/20251218_033721_taper_pin_stainless_v1.py,data/models/20251218_033721_taper_pin_stainless_v1.py,
20251218_033721_tinned_plate_v1,ok,0.010082765731789886,7.87101196408482,68.12613667760444,0.0,0.0,0.0,7871011.964084821,41564806.42457043,True,,,generated/gpt-4o/20251218_033721_tinned_plate_v1.py,data/models/20251218_033721_tinned_plate_v1.py,
20251218_033722__adjustable_step_pulley_for_precision_v1,ok,0.6660184663537478,15.62049935181331,7.178168739406536,0.0,0.0,0.0,15620499.35181331,144244688.44190374,True,,,generated/gpt-4o/20251218_033722__adjustable_step_pulley_for_precision_v1.py,data/models/20251218_033722__adjustable_step_pulley_for_precision_v1.py,
20251218_033722_corrugated_rectangular_thick_wall_tube_v1,ok,0.8341616300351885,24.49489750948144,22.653948298167546,0.0,0.0,0.0,24494897.50948144,652525232.8111547,True,,,generated/gpt-4o/20251218_033722_corrugated_rectangular_thick_wall_tube_v1.py,data/models/20251218_033722_corrugated_rectangular_thick_wall_tube_v1.py,
20251218_033722_t_profile_stand_v1,ok,2.7660201116408665,26.589471600616662,1132.412355593028,0.0,0.0,0.0,26589471.600616664,893132058.1897237,True,,,generated/gpt-4o/20251218_033722_t_profile_stand_v1.py,data/models/20251218_033722_t_profile_stand_v1.py,
20251218_033722_titanium_screw_v1,ok,5.0975502682598455,8.440018504594997,61.70414407735679,0.0,0.0,0.0,8440018.504594998,40279339.40725994,True,,,generated/gpt-4o/20251218_033722_titanium_screw_v1.py,data/models/20251218_033722_titanium_screw_v1.py,
20251218_033723_corner_bracket_with_angle_adjustment_v1,ok,0.007729309274787954,24.388671675599987,29.624514103937603,0.0,0.0,0.0,24388671.67559999,178521218.24988002,True,,,generated/gpt-4o/20251218_033723_corner_bracket_with_angle_adjustment_v1.py,data/models/20251218_033723_corner_bracket_with_angle_adjustment_v1.py,
20251218_033723_male_thread_adapter_v1,ok,1.058347672954546,13.200378782444087,7.605771080650082,0.0,0.0,0.0,13200378.782444088,75436691.28382835,True,,,generated/gpt-4o/20251218_033723_male_thread_adapter_v1.py,data/models/20251218_033723_male_thread_adapter_v1.py,
20251218_033723_reinforcement_spacer_square_plate_v1,code_error,,,,,,,,,False,SyntaxError,"'[' was never closed (<string>, line 1)",generated/gpt-4o/20251218_033723_reinforcement_spacer_square_plate_v1.py,data/models/20251218_033723_reinforcement_spacer_square_plate_v1.py,
20251218_033723_square_post_hollow_v1,ok,0.21182988418056034,35.482389998420345,34.60053673968273,0.0,0.0,0.0,35482389.99842035,1835644772.2291672,True,,,generated/gpt-4o/20251218_033723_square_post_hollow_v1.py,data/models/20251218_033723_square_post_hollow_v1.py,
20251218_033723_vertical_truncated_cylinder_v1,ok,0.48370197776736384,31.255367795821677,66.38564941716429,0.0,0.0,0.0,31255367.795821678,164355851.90933952,True,,,generated/gpt-4o/20251218_033723_vertical_truncated_cylinder_v1.py,data/models/20251218_033723_vertical_truncated_cylinder_v1.py,
20251218_033724__double_c_bracket_v1,code_error,,,,,,,,,False,ValueError,Fillets requires that edges be selected,generated/gpt-4o/20251218_033724__double_c_bracket_v1.py,data/models/20251218_033724__double_c_bracket_v1.py,
20251218_033724_hollow_square_column_v1,ok,0.5442890396784882,20.074859899884732,24.49554725612139,0.0,0.0,0.0,20074859.899884734,47273150.29939005,True,,,generated/gpt-4o/20251218_033724_hollow_square_column_v1.py,data/models/20251218_033724_hollow_square_column_v1.py,
20251218_033725_cryo_thermal_shock_restraint_mount_v1,ok,0.09651683810427869,18.419315120907527,20.322767329618316,0.0,0.0,0.0,18419315.120907526,100232640.8576595,True,,,generated/gpt-4o/20251218_033725_cryo_thermal_shock_restraint_mount_v1.py,data/models/20251218_033725_cryo_thermal_shock_restraint_mount_v1.py,
20251218_033725_ribs_plate_v1,code_error,,,,,,,,,False,ValueError,Cannot convert object type <class 'cadquery.occ_impl.shapes.Compound'> to vector.,generated/gpt-4o/20251218_033725_ribs_plate_v1.py,data/models/20251218_033725_ribs_plate_v1.py,
